Date,Value,year,month_num,month_lab,name
200609,64.8,2006,9,Sep,Virginia
200610,54.2,2006,10,Oct,Virginia
200611,48.7,2006,11,Nov,Virginia
200612,43.1,2006,12,Dec,Virginia
200701,39.9,2007,1,Jan,Virginia
200702,31.9,2007,2,Feb,Virginia
200703,49.2,2007,3,Mar,Virginia
200704,53.4,2007,4,Apr,Virginia
200705,64.4,2007,5,May,Virginia
200706,71.9,2007,6,Jun,Virginia
200707,73.8,2007,7,Jul,Virginia
200708,77.5,2007,8,Aug,Virginia
200709,69.4,2007,9,Sep,Virginia
200710,62.5,2007,10,Oct,Virginia
200711,46.2,2007,11,Nov,Virginia
200712,41.5,2007,12,Dec,Virginia
200801,36,2008,1,Jan,Virginia
200802,40.3,2008,2,Feb,Virginia
200803,46.8,2008,3,Mar,Virginia
200804,55.9,2008,4,Apr,Virginia
200805,61.3,2008,5,May,Virginia
200806,74,2008,6,Jun,Virginia
200807,74.6,2008,7,Jul,Virginia
200808,72.3,2008,8,Aug,Virginia
200809,68.2,2008,9,Sep,Virginia
200810,54.8,2008,10,Oct,Virginia
200811,44.1,2008,11,Nov,Virginia
200812,40.2,2008,12,Dec,Virginia
200901,32.6,2009,1,Jan,Virginia
200902,38.9,2009,2,Feb,Virginia
200903,45.1,2009,3,Mar,Virginia
200904,55.4,2009,4,Apr,Virginia
200905,64.1,2009,5,May,Virginia
200906,71.6,2009,6,Jun,Virginia
200907,71.9,2009,7,Jul,Virginia
200908,75.2,2009,8,Aug,Virginia
200909,66.6,2009,9,Sep,Virginia
200910,55.3,2009,10,Oct,Virginia
200911,49.5,2009,11,Nov,Virginia
200912,35.7,2009,12,Dec,Virginia
201001,32.7,2010,1,Jan,Virginia
201002,31.9,2010,2,Feb,Virginia
201003,47.4,2010,3,Mar,Virginia
201004,58.6,2010,4,Apr,Virginia
201005,66.2,2010,5,May,Virginia
201006,76,2010,6,Jun,Virginia
201007,77.9,2010,7,Jul,Virginia
201008,76,2010,8,Aug,Virginia
201009,70,2010,9,Sep,Virginia
201010,58,2010,10,Oct,Virginia
201011,46.3,2010,11,Nov,Virginia
201012,30.1,2010,12,Dec,Virginia
201101,32.1,2011,1,Jan,Virginia
201102,40.9,2011,2,Feb,Virginia
201103,46,2011,3,Mar,Virginia
201104,58.2,2011,4,Apr,Virginia
201105,64.8,2011,5,May,Virginia
201106,73.4,2011,6,Jun,Virginia
201107,77.8,2011,7,Jul,Virginia
201108,74.9,2011,8,Aug,Virginia
201109,68.2,2011,9,Sep,Virginia
201110,55.5,2011,10,Oct,Virginia
201111,49.4,2011,11,Nov,Virginia
201112,42.6,2011,12,Dec,Virginia
201201,38.9,2012,1,Jan,Virginia
201202,41.8,2012,2,Feb,Virginia
201203,55.2,2012,3,Mar,Virginia
201204,55.6,2012,4,Apr,Virginia
201205,67.3,2012,5,May,Virginia
201206,70.2,2012,6,Jun,Virginia
201207,78.7,2012,7,Jul,Virginia
201208,74,2012,8,Aug,Virginia
201209,66.9,2012,9,Sep,Virginia
201210,56.4,2012,10,Oct,Virginia
201211,42.7,2012,11,Nov,Virginia
201212,42.9,2012,12,Dec,Virginia
201301,38.5,2013,1,Jan,Virginia
201302,36.8,2013,2,Feb,Virginia
201303,40.1,2013,3,Mar,Virginia
201304,56,2013,4,Apr,Virginia
201305,62.5,2013,5,May,Virginia
201306,72.2,2013,6,Jun,Virginia
201307,75.6,2013,7,Jul,Virginia
201308,71.8,2013,8,Aug,Virginia
201309,66.3,2013,9,Sep,Virginia
201310,57.6,2013,10,Oct,Virginia
201311,43.7,2013,11,Nov,Virginia
201312,40.3,2013,12,Dec,Virginia
201401,29.4,2014,1,Jan,Virginia
201402,37,2014,2,Feb,Virginia
201403,40.7,2014,3,Mar,Virginia
201404,55,2014,4,Apr,Virginia
201405,65.2,2014,5,May,Virginia
201406,72.5,2014,6,Jun,Virginia
201407,73.4,2014,7,Jul,Virginia
201408,71.3,2014,8,Aug,Virginia
201409,68.1,2014,9,Sep,Virginia
201410,57.8,2014,10,Oct,Virginia
201411,42.1,2014,11,Nov,Virginia
201412,40.8,2014,12,Dec,Virginia
201501,33.8,2015,1,Jan,Virginia
201502,28.9,2015,2,Feb,Virginia
201503,44.2,2015,3,Mar,Virginia
201504,55.9,2015,4,Apr,Virginia
201505,67.1,2015,5,May,Virginia
201506,73.7,2015,6,Jun,Virginia
201507,75.3,2015,7,Jul,Virginia
201508,73.2,2015,8,Aug,Virginia
201509,69.3,2015,9,Sep,Virginia
201510,56.3,2015,10,Oct,Virginia
201511,51.1,2015,11,Nov,Virginia
201512,49.6,2015,12,Dec,Virginia
201601,33.1,2016,1,Jan,Virginia
201602,38.4,2016,2,Feb,Virginia
201603,51.8,2016,3,Mar,Virginia
201604,55.1,2016,4,Apr,Virginia
201605,61.9,2016,5,May,Virginia
201606,71.8,2016,6,Jun,Virginia
201607,77.3,2016,7,Jul,Virginia
201608,77,2016,8,Aug,Virginia
201609,71.8,2016,9,Sep,Virginia
201610,59.8,2016,10,Oct,Virginia
201611,48.3,2016,11,Nov,Virginia
201612,39.1,2016,12,Dec,Virginia
201701,40.1,2017,1,Jan,Virginia
201702,46,2017,2,Feb,Virginia
201703,45.9,2017,3,Mar,Virginia
201704,60.6,2017,4,Apr,Virginia
201705,63.4,2017,5,May,Virginia
201706,71.2,2017,6,Jun,Virginia
201707,76.8,2017,7,Jul,Virginia
201708,72.8,2017,8,Aug,Virginia
201709,67.4,2017,9,Sep,Virginia
201710,60.2,2017,10,Oct,Virginia
201711,46.1,2017,11,Nov,Virginia
201712,37.2,2017,12,Dec,Virginia
201801,31.8,2018,1,Jan,Virginia
201802,45.2,2018,2,Feb,Virginia
201803,41.2,2018,3,Mar,Virginia
201804,52.2,2018,4,Apr,Virginia
201805,69.7,2018,5,May,Virginia
201806,73.1,2018,6,Jun,Virginia
201807,75.1,2018,7,Jul,Virginia
201808,75.2,2018,8,Aug,Virginia
201809,72.8,2018,9,Sep,Virginia
201810,59,2018,10,Oct,Virginia
201811,43.8,2018,11,Nov,Virginia
201812,39.7,2018,12,Dec,Virginia
201901,36.3,2019,1,Jan,Virginia
201902,41.8,2019,2,Feb,Virginia
201903,43.9,2019,3,Mar,Virginia
201904,58.1,2019,4,Apr,Virginia
201905,68.9,2019,5,May,Virginia
201906,71.2,2019,6,Jun,Virginia
201907,77.1,2019,7,Jul,Virginia
201908,74.7,2019,8,Aug,Virginia
201909,72.5,2019,9,Sep,Virginia
201910,60.6,2019,10,Oct,Virginia
201911,43.1,2019,11,Nov,Virginia
201912,41.5,2019,12,Dec,Virginia
202001,40.6,2020,1,Jan,Virginia
202002,42.4,2020,2,Feb,Virginia
202003,51.7,2020,3,Mar,Virginia
202004,53.3,2020,4,Apr,Virginia
202005,60.5,2020,5,May,Virginia
202006,71.3,2020,6,Jun,Virginia
202007,78.7,2020,7,Jul,Virginia
202008,75.5,2020,8,Aug,Virginia
202009,66.4,2020,9,Sep,Virginia
202010,59,2020,10,Oct,Virginia
202011,51.3,2020,11,Nov,Virginia
202012,38.4,2020,12,Dec,Virginia
202101,36.6,2021,1,Jan,Virginia
202102,36.6,2021,2,Feb,Virginia
202103,48.5,2021,3,Mar,Virginia
202104,55.3,2021,4,Apr,Virginia
202105,62.3,2021,5,May,Virginia
202106,72,2021,6,Jun,Virginia
202107,75.9,2021,7,Jul,Virginia
202108,76.4,2021,8,Aug,Virginia
202109,68.4,2021,9,Sep,Virginia
202110,62.3,2021,10,Oct,Virginia
202111,44.5,2021,11,Nov,Virginia
202112,45.8,2021,12,Dec,Virginia
202201,32.9,2022,1,Jan,Virginia
202202,40.8,2022,2,Feb,Virginia
202203,49,2022,3,Mar,Virginia
202204,55.2,2022,4,Apr,Virginia
202205,65.1,2022,5,May,Virginia
202206,72.2,2022,6,Jun,Virginia
202207,76.9,2022,7,Jul,Virginia
202208,74.7,2022,8,Aug,Virginia
202209,67.9,2022,9,Sep,Virginia
202210,53.9,2022,10,Oct,Virginia
202211,49,2022,11,Nov,Virginia
202212,37.3,2022,12,Dec,Virginia
202301,42.7,2023,1,Jan,Virginia
202302,46.3,2023,2,Feb,Virginia
202303,47.5,2023,3,Mar,Virginia
202304,57.8,2023,4,Apr,Virginia
202305,61.5,2023,5,May,Virginia
202306,68.1,2023,6,Jun,Virginia
202307,76.8,2023,7,Jul,Virginia
202308,74.4,2023,8,Aug,Virginia
202309,68.4,2023,9,Sep,Virginia
202310,59,2023,10,Oct,Virginia
200001,30.4,2000,1,Jan,Washington
200002,35.2,2000,2,Feb,Washington
200003,39.1,2000,3,Mar,Washington
200004,47.8,2000,4,Apr,Washington
200005,51.1,2000,5,May,Washington
200006,58.5,2000,6,Jun,Washington
200007,63.5,2000,7,Jul,Washington
200008,63.4,2000,8,Aug,Washington
200009,56.3,2000,9,Sep,Washington
200010,46.8,2000,10,Oct,Washington
200011,32.6,2000,11,Nov,Washington
200012,29.4,2000,12,Dec,Washington
200101,31.8,2001,1,Jan,Washington
200102,32.1,2001,2,Feb,Washington
200103,40,2001,3,Mar,Washington
200104,43.5,2001,4,Apr,Washington
200105,53.1,2001,5,May,Washington
200106,55.6,2001,6,Jun,Washington
200107,63.4,2001,7,Jul,Washington
200108,66,2001,8,Aug,Washington
200109,59.8,2001,9,Sep,Washington
200110,45.7,2001,10,Oct,Washington
200111,39.7,2001,11,Nov,Washington
200112,31.8,2001,12,Dec,Washington
200201,32.9,2002,1,Jan,Washington
200202,34.3,2002,2,Feb,Washington
200203,35.6,2002,3,Mar,Washington
200204,44.7,2002,4,Apr,Washington
200205,49.7,2002,5,May,Washington
200206,59.5,2002,6,Jun,Washington
200207,66.1,2002,7,Jul,Washington
200208,63.6,2002,8,Aug,Washington
